name	midi	time	velocity	duration
E4	64	120.909375	0.57480315	0.0359375
F#4	66	120.9796875	0.503937008	0.0359375
F4	65	121.034375	0.496062992	0.0390625
G4	67	121.071875	0.377952756	0.0671875
F#4	66	121.1234375	0.535433071	0.0921875
G#4	68	121.1859375	0.496062992	0.03125
G4	67	121.2265625	0.543307087	0.0828125
A4	69	121.284375	0.480314961	0.109375
G#4	68	121.340625	0.535433071	0.08125
A#4	70	121.390625	0.543307087	0.040625
A4	69	121.4375	0.566929134	0.090625
B4	71	121.5078125	0.496062992	0.0734375
A#4	70	121.553125	0.488188976	0.0796875
C5	72	121.615625	0.511811024	0.034375
B4	71	121.64375	0.582677165	0.0546875
C#5	73	121.71875	0.559055118	0.0796875
C5	72	121.784375	0.417322835	0.0375
D5	74	121.8046875	0.57480315	0.0890625
C#5	73	121.8546875	0.409448819	0.0828125
D#5	75	121.9234375	0.637795276	0.025
D5	74	121.965625	0.62992126	0.03125
E5	76	122.0453125	0.488188976	0.0359375
D#5	75	122.0890625	0.637795276	0.04375
F5	77	122.1671875	0.42519685	0.03671875
E5	76	122.2	0.637795276	0.03125
F#5	78	122.26875	0.590551181	0.0390625
F5	77	122.3171875	0.637795276	0.0265625
G5	79	122.3875	0.692913386	0.0296875
F#5	78	122.4234375	0.622047244	0.0484375
G#5	80	122.49375	0.645669291	0.0375
G5	79	122.5328125	0.661417323	0.03125
A5	81	122.6125	0.645669291	0.028125
G#5	80	122.653125	0.637795276	0.0421875
A#5	82	122.7140625	0.622047244	0.053125
A5	81	122.765625	0.57480315	0.0328125
B5	83	122.8328125	0.834645669	0.028125
A#5	82	122.8828125	0.637795276	0.046875
C6	84	122.946875	0.716535433	0.0328125
B5	83	123.003125	0.795275591	0.0296875
C#6	85	123.0515625	0.700787402	0.06328125
C6	84	123.1125	0.724409449	0.0578125
D6	86	123.175	0.748031496	0.0328125
C#6	85	123.2359375	0.692913386	0.0765625
D#6	87	123.2890625	0.677165354	0.065625
D6	86	123.340625	0.716535433	0.0375
E6	88	123.409375	0.708661417	0.03125
D#6	87	123.4546875	0.677165354	0.0796875
F6	89	123.5140625	0.716535433	0.0390625
E6	88	123.565625	0.68503937	0.0515625
F#6	90	123.621875	0.645669291	0.0484375
F6	89	123.678125	0.692913386	0.0453125
G6	91	123.7453125	0.653543307	0.0296875
F#6	90	123.7984375	0.653543307	0.0328125
G#6	92	123.859375	0.62992126	0.040625
G6	91	123.9015625	0.661417323	0.03125
A6	93	123.96875	0.74015748	0.0359375
G#6	92	124.0296875	0.653543307	0.034375
A#6	94	124.0828125	0.590551181	0.04375
A6	93	124.14375	0.62992126	0.03125
B6	95	124.196875	0.661417323	0.034375
A#6	94	124.2609375	0.62992126	0.0390625
C7	96	124.325	0.551181102	0.0328125
B6	95	124.3828125	0.401574803	0.0421875
C7	96	124.40625	0.291338583	0.0546875
C#7	97	124.4390625	0.417322835	0.0359375
C7	96	124.5078125	0.57480315	0.03125
D7	98	124.5578125	0.645669291	0.0375
C#7	97	124.6328125	0.551181102	0.0328125
D#7	99	124.71875	0.417322835	0.034375
D7	98	124.7859375	0.645669291	0.0359375
E7	100	124.865625	0.417322835	0.0359375
D7	98	124.9265625	0.614173228	0.040625
D#7	99	124.9890625	0.440944882	0.0390625
D7	98	125.05	0.622047244	0.053125
E7	100	125.1203125	0.480314961	0.03125
D7	98	125.1734375	0.566929134	0.05
D#7	99	125.2453125	0.527559055	0.0390625
D7	98	125.30625	0.622047244	0.046875
E7	100	125.378125	0.57480315	0.028125
D7	98	125.4390625	0.653543307	0.0578125
D#7	99	125.5078125	0.653543307	0.0484375
D7	98	125.5734375	0.669291339	0.0625
E7	100	125.646875	0.614173228	0.028125
D7	98	125.703125	0.653543307	0.0578125
D#7	99	125.7703125	0.598425197	0.040625
D7	98	125.83125	0.669291339	0.065625
E7	100	125.9125	0.590551181	0.0296875
D7	98	125.9734375	0.637795276	0.0515625
D#7	99	126.05625	0.543307087	0.0296875
D7	98	126.125	0.700787402	0.05625
E7	100	126.2125	0.559055118	0.03125
D7	98	126.2921875	0.692913386	0.0625
D#7	99	126.3984375	0.62992126	0.134375
E7	100	126.5234375	0.551181102	0.1046875
D#7	99	126.6078125	0.511811024	0.09140625
E7	100	126.696875	0.440944882	0.090625
D#7	99	126.784375	0.472440945	0.05625
E7	100	126.8453125	0.472440945	0.0671875
D#7	99	126.9265625	0.448818898	0.0375
E7	100	126.984375	0.385826772	0.0453125
D#7	99	127.0484375	0.37007874	0.0390625
E7	100	127.1171875	0.251968504	0.0421875
D#7	99	127.165625	0.299212598	0.046875
E7	100	127.2296875	0.291338583	0.05
D#7	99	127.284375	0.480314961	0.0875
E7	100	127.3921875	0.212598425	0.0515625
D#7	99	127.434375	0.385826772	0.053125
E7	100	127.5015625	0.393700787	0.046875
D#7	99	127.5796875	0.338582677	0.0375
E7	100	127.6296875	0.330708661	0.0453125
D#7	99	127.6875	0.25984252	0.0484375
E7	100	127.753125	0.275590551	0.046875
D#7	99	127.80625	0.299212598	0.0484375
E7	100	127.8671875	0.283464567	0.0421875
D#7	99	127.91875	0.362204724	0.0421875
E7	100	127.971875	0.338582677	0.0546875
D#7	99	128.046875	0.488188976	0.065625
E7	100	128.125	0.299212598	0.0421875
D#7	99	128.1734375	0.393700787	0.0546875
E7	100	128.2375	0.330708661	0.046875
D#7	99	128.296875	0.338582677	0.05
E7	100	128.3578125	0.283464567	0.0421875
D#7	99	128.415625	0.409448819	0.0796875
E7	100	128.4875	0.275590551	0.04375
D#5	75	128.546875	0.31496063	0.0421875
D#7	99	128.55625	0.37007874	0.0609375
E7	100	128.609375	0.267716535	0.0546875
D#7	99	128.684375	0.377952756	0.071875
E7	100	128.7609375	0.25984252	0.05
D#7	99	128.8359375	0.322834646	0.0828125
D#6	87	128.8453125	0.433070866	0.103125
E7	100	128.90625	0.25984252	0.04375
D#7	99	128.975	0.480314961	0.0546875
E7	100	129.046875	0.267716535	0.0453125
D#7	99	129.0921875	0.448818898	0.0921875
D#6	87	129.1125	0.535433071	0.06875
E7	100	129.159375	0.393700787	0.0625
D#7	99	129.2359375	0.527559055	0.0375
E7	100	129.290625	0.330708661	0.059375
D#7	99	129.3546875	0.488188976	0.0921875
C#6	85	129.3570312	0.551181102	0.03046875
E7	100	129.421875	0.42519685	0.071875
D#7	99	129.503125	0.480314961	0.0359375
G#4	68	129.525	0.393700787	0.0359375
E7	100	129.55625	0.385826772	0.0390625
D#7	99	129.609375	0.393700787	0.209375
B5	83	129.615625	0.763779528	0.0546875
D#6	87	129.6171875	0.456692913	0.0328125
E7	100	129.675	0.354330709	0.0390625
E7	100	129.8078125	0.291338583	0.0390625
D#6	87	129.8578125	0.488188976	0.03125
D#7	99	129.875	0.480314961	0.0484375
B5	83	129.8828125	0.700787402	0.04375
E7	100	129.9328125	0.25984252	0.0390625
D#7	99	129.9796875	0.543307087	0.0875
E7	100	130.040625	0.291338583	0.0671875
D#6	87	130.115625	0.330708661	0.040625
A#5	82	130.134375	0.440944882	0.0515625
D#7	99	130.134375	0.354330709	0.040625
E7	100	130.175	0.393700787	0.0421875
D#7	99	130.2328125	0.440944882	0.0953125
E7	100	130.309375	0.37007874	0.0734375
G#5	80	130.3734375	0.377952756	0.046875
D#7	99	130.3796875	0.559055118	0.0359375
D#6	87	130.39375	0.25984252	0.05
B4	71	130.4015625	0.25984252	0.053125
E7	100	130.453125	0.409448819	0.0375
D#7	99	130.503125	0.464566929	0.0671875
E7	100	130.5640625	0.362204724	0.046875
D#7	99	130.63125	0.496062992	0.0671875
D#6	87	130.6359375	0.338582677	0.040625
G5	79	130.65	0.433070866	0.0546875
E7	100	130.70625	0.42519685	0.0390625
D#7	99	130.759375	0.535433071	0.0875
E7	100	130.8234375	0.354330709	0.0640625
G#5	80	130.8875	0.440944882	0.05390625
D#6	87	130.896875	0.299212598	0.0421875
D#7	99	130.9140625	0.401574803	0.04375
E7	100	130.9578125	0.409448819	0.0421875
D#7	99	131.0171875	0.519685039	0.075
E7	100	131.0796875	0.275590551	0.06171875
A#5	82	131.1296875	0.433070866	0.059375
D#6	87	131.1390625	0.362204724	0.0359375
G5	79	131.1515625	0.362204724	0.0609375
D#7	99	131.1515625	0.472440945	0.05
E7	100	131.2	0.433070866	0.053125
D#7	99	131.2671875	0.519685039	0.053125
E7	100	131.3171875	0.346456693	0.0546875
D#7	99	131.3859375	0.488188976	0.10625
D#6	87	131.3875	0.385826772	0.0390625
D#5	75	131.4015625	0.25984252	0.046875
E7	100	131.471875	0.42519685	0.0390625
D#7	99	131.5234375	0.307086614	0.0953125
E7	100	131.5890625	0.346456693	0.0671875
D#6	87	131.65625	0.354330709	0.040625
D#5	75	131.6671875	0.377952756	0.0515625
D#7	99	131.6734375	0.385826772	0.053125
E7	100	131.734375	0.385826772	0.0390625
D#7	99	131.784375	0.433070866	0.059375
E7	100	131.834375	0.362204724	0.0625
D#6	87	131.903125	0.338582677	0.0421875
D#7	99	131.9070312	0.456692913	0.08671875
E5	76	131.9171875	0.433070866	0.0453125
A#4	70	131.9234375	0.31496063	0.06875
G4	67	131.95	0.188976378	0.0671875
E7	100	131.965625	0.42519685	0.053125
D#7	99	132.0421875	0.377952756	0.05625
E7	100	132.090625	0.377952756	0.0671875
D#7	99	132.1578125	0.472440945	0.221875
D#5	75	132.1671875	0.448818898	0.05
D#6	87	132.1671875	0.299212598	0.040625
E7	100	132.23125	0.433070866	0.04375
E7	100	132.353125	0.393700787	0.059375
D#6	87	132.4046875	0.433070866	0.034375
C#5	73	132.4140625	0.377952756	0.0484375
D#7	99	132.4375	0.330708661	0.0453125
E7	100	132.4828125	0.362204724	0.0390625
D#7	99	132.5359375	0.566929134	0.096875
E7	100	132.6015625	0.228346457	0.04921875
D#6	87	132.6484375	0.448818898	0.0375
B4	71	132.65625	0.464566929	0.0484375
G#4	68	132.66875	0.338582677	0.05
D#7	99	132.6710937	0.299212598	0.07265625
E7	100	132.7296875	0.338582677	0.0390625
D#7	99	132.7875	0.464566929	0.1
E7	100	132.85	0.236220472	0.05234375
D#6	87	132.9	0.448818898	0.034375
B4	71	132.9023437	0.480314961	0.04609375
G#4	68	132.9109375	0.322834646	0.046875
D#7	99	132.91875	0.149606299	0.0671875
E7	100	132.971875	0.401574803	0.040625
D#7	99	133.028125	0.409448819	0.09375
E7	100	133.09375	0.307086614	0.0515625
A#4	70	133.1453125	0.362204724	0.0484375
D#6	87	133.1453125	0.448818898	0.034375
F#4	66	133.15625	0.25984252	0.0578125
D#7	99	133.1625	0.307086614	0.071875
E7	100	133.234375	0.236220472	0.04296875
D#7	99	133.275	0.488188976	0.096875
E7	100	133.3328125	0.464566929	0.0796875
D#6	87	133.40625	0.503937008	0.0328125
D#7	99	133.4125	0.488188976	0.2
G#4	68	133.4171875	0.377952756	0.05625
E4	64	133.45625	0.173228346	0.05625
E7	100	133.48125	0.362204724	0.04375
E7	100	133.5953125	0.322834646	0.0578125
D#6	87	133.6421875	0.511811024	0.034375
D#7	99	133.665625	0.519685039	0.0765625
G4	67	133.6859375	0.212598425	0.071875
E7	100	133.7359375	0.338582677	0.0390625
D#7	99	133.7875	0.385826772	0.090625
E7	100	133.840625	0.322834646	0.075
D#6	87	133.915625	0.409448819	0.0359375
G#4	68	133.93125	0.275590551	0.059375
D#7	99	133.940625	0.362204724	0.0453125
E7	100	133.98125	0.409448819	0.0453125
D#7	99	134.0421875	0.464566929	0.0984375
E7	100	134.10625	0.393700787	0.0875
A#4	70	134.175	0.244094488	0.1921875
G4	67	134.1828125	0.181102362	0.0703125
D#6	87	134.1828125	0.385826772	0.0359375
D#7	99	134.2	0.440944882	0.065625
E7	100	134.2554687	0.377952756	0.04921875
D#7	99	134.325	0.393700787	0.059375
E7	100	134.38125	0.307086614	0.0796875
D#7	99	134.46875	0.31496063	0.090625
D#6	87	134.48125	0.141732283	0.05
D#4	63	134.4984375	0.291338583	0.0484375
E7	100	134.5390625	0.291338583	0.0421875
D#7	99	134.6046875	0.275590551	0.0765625
E7	100	134.675	0.307086614	0.053125
D#7	99	134.740625	0.448818898	0.06484375
D#6	87	134.7546875	0.25984252	0.0484375
E7	100	134.8234375	0.377952756	0.040625
D#7	99	134.8796875	0.464566929	0.0796875
D#4	63	134.93125	0.283464567	0.06875
E7	100	134.9554687	0.330708661	0.06796875
D#6	87	135.0375	0.346456693	0.0390625
D#7	99	135.0390625	0.338582677	0.0859375
D#5	75	135.0546875	0.330708661	0.10546875
E7	100	135.11875	0.307086614	0.0390625
D#7	99	135.1859375	0.440944882	0.06015625
E7	100	135.24375	0.244094488	0.065625
D#6	87	135.3375	0.283464567	0.0453125
D#7	99	135.3375	0.338582677	0.0703125
D#5	75	135.34375	0.448818898	0.0453125
E7	100	135.40625	0.480314961	0.1796875
D#7	99	135.4765625	0.42519685	0.065625
D#6	87	135.6	0.291338583	0.0484375
C#5	73	135.615625	0.377952756	0.0359375
D#7	99	135.6453125	0.385826772	0.046875
E7	100	135.6921875	0.448818898	0.078125
D#7	99	135.7703125	0.354330709	0.1265625
G#3	56	135.85	0.283464567	0.0515625
E7	100	135.8859375	0.519685039	0.1015625
B4	71	135.946875	0.464566929	0.0859375
D#7	99	135.9625	0.393700787	0.09375
D#6	87	136.034375	0.401574803	0.0453125
D#6	87	136.1625	0.346456693	0.06484375
B4	71	136.1875	0.480314961	0.0453125
E6	88	136.2273437	0.448818898	0.06640625
D#6	87	136.2859375	0.362204724	0.0578125
D#5	75	136.3546875	0.440944882	0.0375
A#4	70	136.4265625	0.42519685	0.084375
D#6	87	136.4359375	0.346456693	0.0875
E6	88	136.4828125	0.385826772	0.0375
D#6	87	136.5609375	0.551181102	0.08125
D#7	99	136.6484375	0.464566929	0.0375
G#4	68	136.65625	0.346456693	0.11875
B3	59	136.671875	0.322834646	0.0609375
E7	100	136.6882812	0.519685039	0.09765625
D#7	99	136.7546875	0.393700787	0.0421875
D#6	87	136.8125	0.377952756	0.0359375
G4	67	136.9203125	0.433070866	0.096875
E6	88	136.9921875	0.251968504	0.06875
D#6	87	137.0453125	0.409448819	0.0609375
D#5	75	137.1328125	0.322834646	0.0453125
G#4	68	137.178125	0.377952756	0.0703125
D#6	87	137.2078125	0.409448819	0.08125
E6	88	137.2546875	0.291338583	0.0453125
D#6	87	137.328125	0.551181102	0.0875
A#4	70	137.4234375	0.322834646	0.1765625
D#7	99	137.4273437	0.511811024	0.04453125
G4	67	137.45625	0.25984252	0.0875
E7	100	137.478125	0.448818898	0.096875
D#7	99	137.55	0.448818898	0.040625
D#6	87	137.603125	0.409448819	0.0390625
D#4	63	137.7359375	0.283464567	0.040625
E6	88	137.7921875	0.362204724	0.0625
D#6	87	137.8570312	0.377952756	0.04140625
D#5	75	137.9421875	0.307086614	0.04375
D#4	63	138	0.346456693	0.0421875
D#6	87	138.01875	0.354330709	0.0921875
E6	88	138.0859375	0.228346457	0.059375
D#6	87	138.1578125	0.440944882	0.0890625
G#4	68	138.2484375	0.346456693	0.109375
D#7	99	138.259375	0.417322835	0.0421875
B3	59	138.2703125	0.283464567	0.1296875
E7	100	138.3125	0.385826772	0.0640625
D#7	99	138.3789062	0.37007874	0.04921875
D#6	87	138.4390625	0.37007874	0.0390625
F#4	66	138.5375	0.322834646	0.103125
C4	60	138.5640625	0.220472441	0.0984375
D#6	87	138.5640625	0.181102362	0.0453125
E6	88	138.609375	0.42519685	0.040625
D#6	87	138.6703125	0.283464567	0.0875
D#5	75	138.7609375	0.354330709	0.040625
C#4	61	138.8125	0.307086614	0.115625
E4	64	138.8234375	0.299212598	0.075
D#6	87	138.8359375	0.244094488	0.125
E6	88	138.9296875	0.212598425	0.059375
D#6	87	139.009375	0.464566929	0.05
D#4	63	139.0875	0.37007874	0.04375
D#7	99	139.1109375	0.433070866	0.05625
E7	100	139.178125	0.401574803	0.09375
D#7	99	139.2515625	0.37007874	0.0890625
D#6	87	139.325	0.322834646	0.05
G#5	80	139.428125	0.236220472	0.0484375
B4	71	139.43125	0.354330709	0.1109375
B5	83	139.540625	0.535433071	0.0421875
D#5	75	139.5453125	0.330708661	0.1015625
D#6	87	139.6828125	0.472440945	0.04375
G#5	80	139.6851562	0.393700787	0.03828125
D#4	63	139.9640625	0.251968504	0.05
D#7	99	139.9734375	0.409448819	0.0390625
E7	100	140.0296875	0.330708661	0.05
D#7	99	140.1078125	0.236220472	0.0625
D#6	87	140.1734375	0.236220472	0.05
A#4	70	140.275	0.165354331	0.1671875
G5	79	140.2828125	0.165354331	0.06875
A#5	82	140.403125	0.330708661	0.0546875
C#5	73	140.4328125	0.204724409	0.0578125
D#6	87	140.584375	0.299212598	0.134375
G5	79	140.596875	0.244094488	0.0625
G#3	56	140.915625	0.165354331	0.2640625
D#4	63	141.1734375	0.181102362	0.4140625
B4	71	141.24375	0.267716535	0.3671875
G#5	80	141.3546875	0.299212598	0.328125
D#5	75	141.790625	0.330708661	0.059375
D#6	87	141.88125	0.267716535	0.06875
E6	88	141.9632812	0.299212598	0.08515625
D#6	87	142.0390625	0.393700787	0.034375
D#6	87	142.1515625	0.338582677	0.0984375
D#7	99	142.253125	0.409448819	0.059375
E7	100	142.3390625	0.354330709	0.0546875
D#7	99	142.4125	0.354330709	0.040625
D#6	87	142.478125	0.472440945	0.046875
D#7	99	142.5828125	0.448818898	0.040625
E7	100	142.628125	0.488188976	0.06875
D#7	99	142.6921875	0.448818898	0.0609375
C#6	85	142.7953125	0.535433071	0.0734375
C#7	97	142.865625	0.330708661	0.0984375
D#7	99	142.94375	0.535433071	0.0875
C#7	97	143.0140625	0.448818898	0.0640625
G#2	44	143.125	0.25984252	0.0828125
G#1	32	143.1265625	0.204724409	0.0484375
B6	95	143.24375	0.417322835	0.0953125
C#7	97	143.3390625	0.393700787	0.0984375
B6	95	143.4140625	0.283464567	0.0703125
D#4	63	143.515625	0.283464567	0.053125
B5	83	143.5234375	0.614173228	0.0328125
D#3	51	143.5484375	0.125984252	0.078125
B3	59	143.56875	0.047244094	0.0515625
B6	95	143.603125	0.448818898	0.0640625
C#7	97	143.6875	0.377952756	0.084375
B6	95	143.740625	0.251968504	0.075
D#4	63	143.8203125	0.338582677	0.0390625
B3	59	143.828125	0.338582677	0.040625
G#3	56	143.8390625	0.307086614	0.0421875
A#5	82	143.8414062	0.377952756	0.0421875
A#6	94	143.9	0.42519685	0.0890625
B6	95	143.98125	0.440944882	0.075
A#6	94	144.034375	0.488188976	0.0859375
G#5	80	144.1453125	0.440944882	0.04375
B1	35	144.1546875	0.417322835	0.0375
B2	47	144.1546875	0.307086614	0.05
G#6	92	144.203125	0.433070866	0.0828125
A#6	94	144.271875	0.42519685	0.1015625
G#6	92	144.3390625	0.448818898	0.096875
D#4	63	144.428125	0.299212598	0.05
G5	79	144.4296875	0.590551181	0.0375
D#3	51	144.4328125	0.322834646	0.075
B3	59	144.4484375	0.173228346	0.053125
G6	91	144.5	0.448818898	0.0515625
G#6	92	144.5609375	0.322834646	0.0796875
G6	91	144.628125	0.330708661	0.04375
D#4	63	144.68125	0.440944882	0.040625
B3	59	144.7	0.330708661	0.0390625
G#3	56	144.7109375	0.25984252	0.04375
G#5	80	144.7171875	0.456692913	0.065625
A#5	82	144.7265625	0.299212598	0.084375
G#6	92	144.78125	0.385826772	0.0734375
A#6	94	144.8453125	0.409448819	0.103125
G#6	92	144.90625	0.440944882	0.0828125
D#2	39	144.9671875	0.409448819	0.0515625
D#3	51	144.9796875	0.346456693	0.059375
A#5	82	144.98125	0.496062992	0.0421875
A#6	94	145.0664062	0.377952756	0.07890625
B6	95	145.1296875	0.377952756	0.0859375
A#6	94	145.190625	0.551181102	0.0390625
G4	67	145.2953125	0.291338583	0.0625
G3	55	145.3125	0.204724409	0.1046875
D#4	63	145.3171875	0.188976378	0.053125
D#5	75	145.3375	0.417322835	0.0390625
D#6	87	145.3953125	0.362204724	0.065625
E6	88	145.459375	0.417322835	0.0453125
D#6	87	145.53125	0.377952756	0.08125
G4	67	145.565625	0.322834646	0.046875
A#3	58	145.571875	0.275590551	0.059375
D#4	63	145.5796875	0.330708661	0.0390625
D#5	75	145.6078125	0.456692913	0.0484375
D#6	87	145.6765625	0.330708661	0.0890625
E6	88	145.7390625	0.464566929	0.0578125
D#6	87	145.8117187	0.543307087	0.06328125
G2	43	145.8484375	0.496062992	0.034375
G3	55	145.859375	0.307086614	0.0484375
E5	76	145.8765625	0.456692913	0.0328125
E6	88	145.9375	0.496062992	0.0484375
F#6	90	146.0125	0.37007874	0.0453125
E6	88	146.0515625	0.385826772	0.08125
A#4	70	146.115625	0.31496063	0.0546875
D#5	75	146.134375	0.527559055	0.06484375
C#4	61	146.1390625	0.228346457	0.053125
D#4	63	146.1578125	0.212598425	0.046875
D#6	87	146.196875	0.377952756	0.0796875
E6	88	146.2640625	0.496062992	0.0390625
D#6	87	146.325	0.480314961	0.03125
A#4	70	146.36875	0.377952756	0.0390625
C#6	85	146.3859375	0.094488189	0.146875
D#4	63	146.39375	0.37007874	0.0359375
C#5	73	146.39375	0.551181102	0.0890625
A#3	58	146.403125	0.228346457	0.046875
D#6	87	146.5265625	0.456692913	0.0609375
C#6	85	146.58125	0.614173228	0.0453125
G#3	56	146.65	0.385826772	0.0890625
G#2	44	146.65625	0.42519685	0.0875
B4	71	146.6765625	0.503937008	0.0359375
B5	83	146.7390625	0.748031496	0.0453125
C#6	85	146.8	0.57480315	0.1
B5	83	146.8796875	0.535433071	0.0375
B4	71	146.9421875	0.519685039	0.034375
G#4	68	146.9445312	0.338582677	0.05703125
D#4	63	146.953125	0.346456693	0.0453125
B5	83	147.003125	0.653543307	0.05625
C#6	85	147.0796875	0.42519685	0.059375
B5	83	147.11875	0.62992126	0.065625
D#4	63	147.1984375	0.480314961	0.0328125
A#4	70	147.20625	0.527559055	0.0515625
B3	59	147.2125	0.307086614	0.0390625
A#5	82	147.2703125	0.338582677	0.1609375
B5	83	147.3375	0.748031496	0.0359375
G#4	68	147.4640625	0.527559055	0.0796875
E3	52	147.4734375	0.464566929	0.0984375
E2	40	147.4796875	0.57480315	0.059375
G#5	80	147.515625	0.015748031	0.09375
A#5	82	147.5828125	0.448818898	0.0859375
G#5	80	147.65625	0.503937008	0.0375
G4	67	147.721875	0.566929134	0.0375
B3	59	147.7234375	0.291338583	0.103125
D4	62	147.725	0.456692913	0.0390625
G5	79	147.7796875	0.598425197	0.0359375
G#5	80	147.8421875	0.37007874	0.0953125
G5	79	147.903125	0.283464567	0.046875
G#4	68	147.965625	0.543307087	0.0484375
A#3	58	147.971875	0.385826772	0.0421875
D4	62	147.971875	0.385826772	0.0375
G#5	80	148.05	0.464566929	0.053125
A#5	82	148.1140625	0.393700787	0.0828125
G#5	80	148.1609375	0.401574803	0.096875
A#4	70	148.225	0.409448819	0.0609375
D#2	39	148.24375	0.488188976	0.053125
D#3	51	148.2460937	0.464566929	0.06015625
A#5	82	148.3265625	0.31496063	0.0796875
B5	83	148.40625	0.464566929	0.0703125
A#5	82	148.4546875	0.543307087	0.0796875
D#4	63	148.540625	0.527559055	0.04375
A#3	58	148.5578125	0.244094488	0.053125
G3	55	148.5609375	0.173228346	0.04765625
D#5	75	148.60625	0.519685039	0.0625
E5	76	148.6671875	0.401574803	0.0625
D#5	75	148.71875	0.590551181	0.028125
D#5	75	148.790625	0.551181102	0.0890625
G4	67	148.8015625	0.496062992	0.0359375
A#4	70	148.8039062	0.472440945	0.03671875
D#6	87	148.8671875	0.566929134	0.0609375
E6	88	148.9390625	0.385826772	0.040625
D#6	87	148.9703125	0.622047244	0.053125
D#6	87	149.0609375	0.716535433	0.1171875
G5	79	149.0632812	0.62992126	0.14140625
A#5	82	149.071875	0.527559055	0.140625
D#7	99	149.1328125	0.598425197	0.0984375
E7	100	149.2140625	0.598425197	0.1171875
D#7	99	149.2859375	0.559055118	0.1234375
D#6	87	149.378125	0.653543307	0.1234375
D#7	99	149.4625	0.543307087	0.10546875
E7	100	149.565625	0.267716535	0.06875
F7	101	149.578125	0.236220472	0.05625
D#7	99	149.6171875	0.559055118	0.0765625
C#6	85	149.725	0.472440945	0.0484375
C#7	97	149.7890625	0.42519685	0.096875
D#7	99	149.86875	0.488188976	0.1125
C#7	97	149.94375	0.417322835	0.090625
C6	84	150.0703125	0.566929134	0.0484375
G#2	44	150.0726562	0.354330709	0.04609375
C7	96	150.15625	0.543307087	0.040625
C#7	97	150.24375	0.330708661	0.1046875
C7	96	150.3125	0.488188976	0.0359375
F#4	66	150.3890625	0.299212598	0.0609375
C6	84	150.39375	0.488188976	0.0328125
D#4	63	150.40625	0.307086614	0.0484375
A3	57	150.421875	0.149606299	0.0546875
C7	96	150.45	0.393700787	0.053125
C#7	97	150.528125	0.433070866	0.1015625
C7	96	150.571875	0.377952756	0.05
F#4	66	150.678125	0.251968504	0.0484375
A5	81	150.6875	0.393700787	0.04140625
A3	57	150.6898437	0.173228346	0.05390625
D#4	63	150.703125	0.275590551	0.040625
A6	93	150.75	0.354330709	0.046875
B6	95	150.803125	0.448818898	0.071875
A6	93	150.85	0.385826772	0.0609375
G#5	80	150.953125	0.566929134	0.0625
C3	48	150.9625	0.31496063	0.0421875
G#6	92	151.021875	0.362204724	0.09375
A6	93	151.090625	0.440944882	0.0796875
G#6	92	151.1609375	0.543307087	0.0671875
G#5	80	151.228125	0.519685039	0.0421875
D#4	63	151.2375	0.236220472	0.0484375
A3	57	151.2390625	0.165354331	0.0609375
G#6	92	151.3	0.362204724	0.1734375
A6	93	151.3703125	0.338582677	0.071875
F#4	66	151.5109375	0.220472441	0.053125
F#5	78	151.51875	0.448818898	0.053125
D#4	63	151.5234375	0.244094488	0.0484375
A3	57	151.54375	0.039370079	0.0546875
F#6	90	151.5742187	0.401574803	0.09765625
G#6	92	151.6453125	0.456692913	0.1015625
F#6	90	151.7171875	0.535433071	0.09375
C#3	49	151.8390625	0.291338583	0.1015625
E5	76	151.8546875	0.291338583	0.040625
E6	88	151.9203125	0.535433071	0.0515625
F#6	90	152.0109375	0.393700787	0.0828125
E6	88	152.0828125	0.464566929	0.0375
A4	69	152.1953125	0.236220472	0.0703125
C#5	73	152.209375	0.244094488	0.05625
E4	64	152.2140625	0.283464567	0.1890625
C#6	85	152.25	0.307086614	0.0859375
D#6	87	152.3171875	0.417322835	0.0890625
C#6	85	152.4046875	0.346456693	0.0640625
A4	69	152.4710937	0.275590551	0.11328125
D#5	75	152.48125	0.464566929	0.0484375
C4	60	152.5015625	0.31496063	0.2078125
D#6	87	152.553125	0.440944882	0.0890625
E6	88	152.6203125	0.472440945	0.0890625
D#6	87	152.678125	0.322834646	0.08125
C#4	61	152.7265625	0.433070866	0.3421875
A4	69	152.73125	0.37007874	0.1234375
E5	76	152.753125	0.401574803	0.0375
E6	88	152.8203125	0.377952756	0.0453125
F#6	90	152.8734375	0.496062992	0.0859375
E6	88	152.921875	0.37007874	0.0875
F#4	66	153.0046875	0.362204724	0.3015625
A4	69	153.0109375	0.31496063	0.15625
D#5	75	153.0203125	0.488188976	0.05234375
D#6	87	153.0796875	0.37007874	0.0953125
E6	88	153.153125	0.511811024	0.0484375
D#6	87	153.2203125	0.472440945	0.0546875
A4	69	153.296875	0.267716535	0.159375
E4	64	153.2984375	0.393700787	0.2375
C#5	73	153.3265625	0.346456693	0.0421875
C#6	85	153.3859375	0.354330709	0.09609375
D#6	87	153.4671875	0.42519685	0.0796875
D#4	63	153.534375	0.385826772	0.5734375
C#6	85	153.5515625	0.42519685	0.0640625
D#5	75	153.6109375	0.42519685	0.0515625
G#4	68	153.61875	0.275590551	0.3171875
B4	71	153.634375	0.37007874	0.3640625
D#6	87	153.690625	0.448818898	0.0421875
E5	76	153.7671875	0.330708661	0.05
F5	77	153.8453125	0.496062992	0.0609375
